"Step","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate__MIN","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate__MAX","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate__MIN","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate__MAX","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate__MIN","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate__MAX"
"1137","0.01685243907706196","0.01685243907706196","0.01685243907706196","0","0","0","0.016986052583383857","0.016986052583383857","0.016986052583383857"
"1138","0.016801881759830776","0.016801881759830776","0.016801881759830776","0","0","0","0.016935094425633707","0.016935094425633707","0.016935094425633707"
"1139","0.016751476114551283","0.016751476114551283","0.016751476114551283","0","0","0","0.016884289142356807","0.016884289142356807","0.016884289142356807"
"1140","0.016701221686207628","0.016701221686207628","0.016701221686207628","0","0","0","0.016833636274929738","0.016833636274929738","0.016833636274929738"
"1141","0.016651118021149006","0.016651118021149006","0.016651118021149006","0","0","0","0.01678313536610495","0.01678313536610495","0.01678313536610495"
"1142","0.01660116466708556","0.01660116466708556","0.01660116466708556","0","0","0","0.016732785960006633","0.016732785960006633","0.016732785960006633"
"1143","0.0165513611730843","0.0165513611730843","0.0165513611730843","0","0","0","0.016682587602126615","0.016682587602126615","0.016682587602126615"
"1144","0.016501707089565047","0.016501707089565047","0.016501707089565047","0","0","0","0.016632539839320233","0.016632539839320233","0.016632539839320233"
"1145","0.016452201968296352","0.016452201968296352","0.016452201968296352","0","0","0","0.016582642219802272","0.016582642219802272","0.016582642219802272"
"1146","0.016402845362391463","0.016402845362391463","0.016402845362391463","0","0","0","0.016532894293142864","0.016532894293142864","0.016532894293142864"
"1147","0.01635363682630429","0.01635363682630429","0.01635363682630429","0","0","0","0.016483295610263436","0.016483295610263436","0.016483295610263436"
"1148","0.016304575915825376","0.016304575915825376","0.016304575915825376","0","0","0","0.016433845723432646","0.016433845723432646","0.016433845723432646"
"1149","0.0162556621880779","0.0162556621880779","0.0162556621880779","0","0","0","0.016384544186262347","0.016384544186262347","0.016384544186262347"
"1150","0.016206895201513666","0.016206895201513666","0.016206895201513666","0","0","0","0.01633539055370356","0.01633539055370356","0.01633539055370356"
"1151","0.016158274515909125","0.016158274515909125","0.016158274515909125","0","0","0","0.01628638438204245","0.01628638438204245","0.01628638438204245"
"1152","0.0161097996923614","0.0161097996923614","0.0161097996923614","0","0","0","0.016237525228896325","0.016237525228896325","0.016237525228896325"
"1153","0.016061470293284315","0.016061470293284315","0.016061470293284315","0","0","0","0.016188812653209636","0.016188812653209636","0.016188812653209636"
"1154","0.01601328588240446","0.01601328588240446","0.01601328588240446","0","0","0","0.016140246215250006","0.016140246215250006","0.016140246215250006"
"1155","0.015965246024757247","0.015965246024757247","0.015965246024757247","0","0","0","0.016091825476604257","0.016091825476604257","0.016091825476604257"
"1156","0.015917350286682976","0.015917350286682976","0.015917350286682976","0","0","0","0.016043550000174444","0.016043550000174444","0.016043550000174444"
"1157","0.015869598235822926","0.015869598235822926","0.015869598235822926","0","0","0","0.01599541935017392","0.01599541935017392","0.01599541935017392"
"1158","0.015821989441115458","0.015821989441115458","0.015821989441115458","0","0","0","0.0159474330921234","0.0159474330921234","0.0159474330921234"
"1159","0.015774523472792113","0.015774523472792113","0.015774523472792113","0","0","0","0.01589959079284703","0.01589959079284703","0.01589959079284703"
"1160","0.015727199902373735","0.015727199902373735","0.015727199902373735","0","0","0","0.015851892020468487","0.015851892020468487","0.015851892020468487"
"1161","0.015680018302666614","0.015680018302666614","0.015680018302666614","0","0","0","0.01580433634440708","0.01580433634440708","0.01580433634440708"
"1162","0.015632978247758614","0.015632978247758614","0.015632978247758614","0","0","0","0.01575692333537386","0.01575692333537386","0.01575692333537386"
"1163","0.015586079313015339","0.015586079313015339","0.015586079313015339","0","0","0","0.01570965256536774","0.01570965256536774","0.01570965256536774"
"1164","0.015539321075076292","0.015539321075076292","0.015539321075076292","0","0","0","0.015662523607671636","0.015662523607671636","0.015662523607671636"
"1165","0.015492703111851063","0.015492703111851063","0.015492703111851063","0","0","0","0.01561553603684862","0.01561553603684862","0.01561553603684862"
"1166","0.01544622500251551","0.01544622500251551","0.01544622500251551","0","0","0","0.015568689428738075","0.015568689428738075","0.015568689428738075"
"1167","0.015399886327507963","0.015399886327507963","0.015399886327507963","0","0","0","0.01552198336045186","0.01552198336045186","0.01552198336045186"
"1168","0.01535368666852544","0.01535368666852544","0.01535368666852544","0","0","0","0.015475417410370505","0.015475417410370505","0.015475417410370505"
"1169","0.015307625608519863","0.015307625608519863","0.015307625608519863","0","0","0","0.015428991158139393","0.015428991158139393","0.015428991158139393"
"1170","0.015261702731694303","0.015261702731694303","0.015261702731694303","0","0","0","0.015382704184664975","0.015382704184664975","0.015382704184664975"
"1171","0.01521591762349922","0.01521591762349922","0.01521591762349922","0","0","0","0.01533655607211098","0.01533655607211098","0.01533655607211098"
"1172","0.015170269870628722","0.015170269870628722","0.015170269870628722","0","0","0","0.015290546403894647","0.015290546403894647","0.015290546403894647"
"1173","0.015124759061016835","0.015124759061016835","0.015124759061016835","0","0","0","0.015244674764682963","0.015244674764682963","0.015244674764682963"
"1174","0.015079384783833786","0.015079384783833786","0.015079384783833786","0","0","0","0.015198940740388914","0.015198940740388914","0.015198940740388914"
"1175","0.015034146629482284","0.015034146629482284","0.015034146629482284","0","0","0","0.015153343918167748","0.015153343918167748","0.015153343918167748"
"1176","0.014989044189593837","0.014989044189593837","0.014989044189593837","0","0","0","0.015107883886413246","0.015107883886413246","0.015107883886413246"
"1177","0.014944077057025055","0.014944077057025055","0.014944077057025055","0","0","0","0.015062560234754005","0.015062560234754005","0.015062560234754005"
"1178","0.01489924482585398","0.01489924482585398","0.01489924482585398","0","0","0","0.015017372554049743","0.015017372554049743","0.015017372554049743"
"1179","0.014854547091376418","0.014854547091376418","0.014854547091376418","0","0","0","0.014972320436387593","0.014972320436387593","0.014972320436387593"
"1180","0.01480998345010229","0.01480998345010229","0.01480998345010229","0","0","0","0.01492740347507843","0.01492740347507843","0.01492740347507843"
"1181","0.014765553499751982","0.014765553499751982","0.014765553499751982","0","0","0","0.014882621264653196","0.014882621264653196","0.014882621264653196"
"1182","0.014721256839252727","0.014721256839252727","0.014721256839252727","0","0","0","0.014837973400859236","0.014837973400859236","0.014837973400859236"
"1183","0.014677093068734968","0.014677093068734968","0.014677093068734968","0","0","0","0.014793459480656657","0.014793459480656657","0.014793459480656657"
"1184","0.014633061789528763","0.014633061789528763","0.014633061789528763","0","0","0","0.014749079102214686","0.014749079102214686","0.014749079102214686"
"1185","0.014589162604160176","0.014589162604160176","0.014589162604160176","0","0","0","0.014704831864908043","0.014704831864908043","0.014704831864908043"
"1186","0.014545395116347696","0.014545395116347696","0.014545395116347696","0","0","0","0.014660717369313318","0.014660717369313318","0.014660717369313318"
"1187","0.014501758930998653","0.014501758930998653","0.014501758930998653","0","0","0","0.014616735217205377","0.014616735217205377","0.014616735217205377"
"1188","0.014458253654205657","0.014458253654205657","0.014458253654205657","0","0","0","0.014572885011553762","0.014572885011553762","0.014572885011553762"
"1189","0.014414878893243041","0.014414878893243041","0.014414878893243041","0","0","0","0.0145291663565191","0.0145291663565191","0.0145291663565191"
"1190","0.014371634256563312","0.014371634256563312","0.014371634256563312","0","0","0","0.014485578857449543","0.014485578857449543","0.014485578857449543"
"1191","0.014328519353793623","0.014328519353793623","0.014328519353793623","0","0","0","0.014442122120877194","0.014442122120877194","0.014442122120877194"
"1192","0.014285533795732242","0.014285533795732242","0.014285533795732242","0","0","0","0.014398795754514563","0.014398795754514563","0.014398795754514563"
"1193","0.014242677194345046","0.014242677194345046","0.014242677194345046","0","0","0","0.01435559936725102","0.01435559936725102","0.01435559936725102"
"1194","0.01419994916276201","0.01419994916276201","0.01419994916276201","0","0","0","0.014312532569149267","0.014312532569149267","0.014312532569149267"
"1195","0.014157349315273725","0.014157349315273725","0.014157349315273725","0","0","0","0.01426959497144182","0.01426959497144182","0.01426959497144182"
"1196","0.014114877267327904","0.014114877267327904","0.014114877267327904","0","0","0","0.014226786186527493","0.014226786186527493","0.014226786186527493"
"1197","0.01407253263552592","0.01407253263552592","0.01407253263552592","0","0","0","0.01418410582796791","0.01418410582796791","0.01418410582796791"
"1198","0.014030315037619343","0.014030315037619343","0.014030315037619343","0","0","0","0.014141553510484007","0.014141553510484007","0.014141553510484007"
"1199","0.013988224092506486","0.013988224092506486","0.013988224092506486","0","0","0","0.014099128849952555","0.014099128849952555","0.014099128849952555"
"1200","0.013946259420228965","0.013946259420228965","0.013946259420228965","0","0","0","0.014056831463402697","0.014056831463402697","0.014056831463402697"
"1201","0.013904420641968278","0.013904420641968278","0.013904420641968278","0","0","0","0.014014660969012488","0.014014660969012488","0.014014660969012488"
"1202","0.013862707380042373","0.013862707380042373","0.013862707380042373","0","0","0","0.013972616986105451","0.013972616986105451","0.013972616986105451"
"1203","0.013821119257902246","0.013821119257902246","0.013821119257902246","0","0","0","0.013930699135147134","0.013930699135147134","0.013930699135147134"
"1204","0.01377965590012854","0.01377965590012854","0.01377965590012854","0","0","0","0.013888907037741692","0.013888907037741692","0.013888907037741692"
"1205","0.013738316932428154","0.013738316932428154","0.013738316932428154","0","0","0","0.013847240316628467","0.013847240316628467","0.013847240316628467"
"1206","0.01369710198163087","0.01369710198163087","0.01369710198163087","0","0","0","0.013805698595678581","0.013805698595678581","0.013805698595678581"
"1207","0.013656010675685977","0.013656010675685977","0.013656010675685977","0","0","0","0.013764281499891545","0.013764281499891545","0.013764281499891545"
"1208","0.013615042643658919","0.013615042643658919","0.013615042643658919","0","0","0","0.01372298865539187","0.01372298865539187","0.01372298865539187"
"1209","0.013574197515727943","0.013574197515727943","0.013574197515727943","0","0","0","0.013681819689425693","0.013681819689425693","0.013681819689425693"
"1210","0.01353347492318076","0.01353347492318076","0.01353347492318076","0","0","0","0.013640774230357417","0.013640774230357417","0.013640774230357417"
"1211","0.013492874498411217","0.013492874498411217","0.013492874498411217","0","0","0","0.013599851907666344","0.013599851907666344","0.013599851907666344"
"1212","0.013452395874915984","0.013452395874915984","0.013452395874915984","0","0","0","0.013559052351943346","0.013559052351943346","0.013559052351943346"
"1213","0.013412038687291235","0.013412038687291235","0.013412038687291235","0","0","0","0.013518375194887517","0.013518375194887517","0.013518375194887517"
"1214","0.013371802571229361","0.013371802571229361","0.013371802571229361","0","0","0","0.013477820069302855","0.013477820069302855","0.013477820069302855"
"1215","0.013331687163515673","0.013331687163515673","0.013331687163515673","0","0","0","0.013437386609094945","0.013437386609094945","0.013437386609094945"
"1216","0.013291692102025127","0.013291692102025127","0.013291692102025127","0","0","0","0.013397074449267661","0.013397074449267661","0.013397074449267661"
"1217","0.013251817025719051","0.013251817025719051","0.013251817025719051","0","0","0","0.01335688322591986","0.01335688322591986","0.01335688322591986"
