"Step","conbandit_combi1_0__5820__2025-06-17_16-53 - regret","conbandit_combi1_0__5820__2025-06-17_16-53 - regret__MIN","conbandit_combi1_0__5820__2025-06-17_16-53 - regret__MAX","conbandit_combi1_0__7324__2025-06-17_16-52 - regret","conbandit_combi1_0__7324__2025-06-17_16-52 - regret__MIN","conbandit_combi1_0__7324__2025-06-17_16-52 - regret__MAX","conbandit_combi1_0__6341__2025-06-17_16-51 - regret","conbandit_combi1_0__6341__2025-06-17_16-51 - regret__MIN","conbandit_combi1_0__6341__2025-06-17_16-51 - regret__MAX"
"643","53.03251622386746","53.03251622386746","53.03251622386746","418","418","418","68.36096954345703","68.36096954345703","68.36096954345703"
"644","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","68.36096954345703","68.36096954345703","68.36096954345703"
"645","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","68.44575500488281","68.44575500488281","68.44575500488281"
"646","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","68.44575500488281","68.44575500488281","68.44575500488281"
"647","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","68.44575500488281","68.44575500488281","68.44575500488281"
"648","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","68.44575500488281","68.44575500488281","68.44575500488281"
"649","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","68.44575500488281","68.44575500488281","68.44575500488281"
"650","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","68.44575500488281","68.44575500488281","68.44575500488281"
"651","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","69.0138168334961","69.0138168334961","69.0138168334961"
"652","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","69.0138168334961","69.0138168334961","69.0138168334961"
"653","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","69.0138168334961","69.0138168334961","69.0138168334961"
"654","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","69.0138168334961","69.0138168334961","69.0138168334961"
"655","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","69.0138168334961","69.0138168334961","69.0138168334961"
"656","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","69.0138168334961","69.0138168334961","69.0138168334961"
"657","53.536104452456875","53.536104452456875","53.536104452456875","418","418","418","69.47063446044922","69.47063446044922","69.47063446044922"
"658","54.07613267114994","54.07613267114994","54.07613267114994","418","418","418","69.47063446044922","69.47063446044922","69.47063446044922"
"659","54.07613267114994","54.07613267114994","54.07613267114994","418","418","418","69.47063446044922","69.47063446044922","69.47063446044922"
"660","54.07613267114994","54.07613267114994","54.07613267114994","418","418","418","69.47063446044922","69.47063446044922","69.47063446044922"
"661","54.07613267114994","54.07613267114994","54.07613267114994","418","418","418","69.47063446044922","69.47063446044922","69.47063446044922"
"662","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.47063446044922","69.47063446044922","69.47063446044922"
"663","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.47063446044922","69.47063446044922","69.47063446044922"
"664","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.72344207763672","69.72344207763672","69.72344207763672"
"665","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.72344207763672","69.72344207763672","69.72344207763672"
"666","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.72344207763672","69.72344207763672","69.72344207763672"
"667","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.72344207763672","69.72344207763672","69.72344207763672"
"668","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.72344207763672","69.72344207763672","69.72344207763672"
"669","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.72344207763672","69.72344207763672","69.72344207763672"
"670","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.96125030517578","69.96125030517578","69.96125030517578"
"671","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.96125030517578","69.96125030517578","69.96125030517578"
"672","54.177813847147945","54.177813847147945","54.177813847147945","418","418","418","69.96125030517578","69.96125030517578","69.96125030517578"
"673","54.74186301595911","54.74186301595911","54.74186301595911","418","418","418","70.09291076660156","70.09291076660156","70.09291076660156"
"674","54.74186301595911","54.74186301595911","54.74186301595911","418","418","418","70.09291076660156","70.09291076660156","70.09291076660156"
"675","54.74186301595911","54.74186301595911","54.74186301595911","418","418","418","70.09291076660156","70.09291076660156","70.09291076660156"
"676","54.74186301595911","54.74186301595911","54.74186301595911","418","418","418","70.09291076660156","70.09291076660156","70.09291076660156"
"677","54.74186301595911","54.74186301595911","54.74186301595911","418","418","418","70.09291076660156","70.09291076660156","70.09291076660156"
"678","54.74186301595911","54.74186301595911","54.74186301595911","418","418","418","70.11244201660156","70.11244201660156","70.11244201660156"
"679","54.74186301595911","54.74186301595911","54.74186301595911","418","418","418","70.11244201660156","70.11244201660156","70.11244201660156"
"680","54.74186301595911","54.74186301595911","54.74186301595911","418","418","418","70.11244201660156","70.11244201660156","70.11244201660156"
"681","55.35626289015537","55.35626289015537","55.35626289015537","418","418","418","70.11244201660156","70.11244201660156","70.11244201660156"
"682","55.35626289015537","55.35626289015537","55.35626289015537","418","418","418","70.11244201660156","70.11244201660156","70.11244201660156"
"683","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.11244201660156","70.11244201660156","70.11244201660156"
"684","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.11244201660156","70.11244201660156","70.11244201660156"
"685","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.11244201660156","70.11244201660156","70.11244201660156"
"686","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.11244201660156","70.11244201660156","70.11244201660156"
"687","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.11244201660156","70.11244201660156","70.11244201660156"
"688","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.136962890625","70.136962890625","70.136962890625"
"689","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.1845703125","70.1845703125","70.1845703125"
"690","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.1845703125","70.1845703125","70.1845703125"
"691","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.1845703125","70.1845703125","70.1845703125"
"692","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.1845703125","70.1845703125","70.1845703125"
"693","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.1845703125","70.1845703125","70.1845703125"
"694","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.72757720947266","70.72757720947266","70.72757720947266"
"695","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.72757720947266","70.72757720947266","70.72757720947266"
"696","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.83641052246094","70.83641052246094","70.83641052246094"
"697","56.01046292646667","56.01046292646667","56.01046292646667","418","418","418","70.83641052246094","70.83641052246094","70.83641052246094"
"698","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.86214447021484","70.86214447021484","70.86214447021484"
"699","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"700","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"701","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"702","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"703","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"704","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"705","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"706","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"707","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"708","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"709","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"710","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","70.87520599365234","70.87520599365234","70.87520599365234"
"711","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","71.23653411865234","71.23653411865234","71.23653411865234"
"712","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","71.23653411865234","71.23653411865234","71.23653411865234"
"713","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","71.23653411865234","71.23653411865234","71.23653411865234"
"714","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","71.23653411865234","71.23653411865234","71.23653411865234"
"715","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","71.23653411865234","71.23653411865234","71.23653411865234"
"716","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","71.23653411865234","71.23653411865234","71.23653411865234"
"717","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","71.334716796875","71.334716796875","71.334716796875"
"718","56.28438977127805","56.28438977127805","56.28438977127805","418","418","418","71.334716796875","71.334716796875","71.334716796875"
"719","56.36844510481108","56.36844510481108","56.36844510481108","418","418","418","71.334716796875","71.334716796875","71.334716796875"
